#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  29
#! SET periodic_phi true
   -3.141592654    8.466467063
   -2.924931091    8.360174071
   -2.708269529    6.984715888
   -2.491607967    4.976979361
   -2.274946404    3.003592769
   -2.058284842    1.476667572
   -1.841623280    0.569763218
   -1.624961717    0.209152092
   -1.408300155    0.125360706
   -1.191638593    0.083172405
   -0.974977030    0.023304084
   -0.758315468    0.000000000
   -0.541653906    0.090305674
   -0.324992343    0.310723679
   -0.108330781    0.669173845
    0.108330781    1.302830640
    0.324992343    2.333608938
    0.541653906    3.687988455
    0.758315468    5.024266004
    0.974977030    5.989557821
    1.191638593    6.503164510
    1.408300155    6.591015987
    1.624961717    6.317832714
    1.841623280    5.878195066
    2.058284842    5.521668533
    2.274946404    5.408005734
    2.491607967    5.657719307
    2.708269529    6.399897924
    2.924931091    7.522298560
