#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  15
#! SET periodic_phi true
   -3.141592654   50.489128386
   -2.722713633   43.720462494
   -2.303834613   21.201410199
   -1.884955592   32.804766513
   -1.466076572   25.598923720
   -1.047197551    3.429163173
   -0.628318531   17.383422376
   -0.209439510   15.185365751
    0.209439510    0.000000000
    0.628318531   25.537097898
    1.047197551   24.475404663
    1.466076572   14.119324985
    1.884955592   44.094225784
    2.303834613   47.627982056
    2.722713633   38.795449390
