#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  15
#! SET periodic_phi true
   -3.141592654   51.064852326
   -2.722713633   45.947293455
   -2.303834613   23.406119788
   -1.884955592   33.126606248
   -1.466076572   22.401060818
   -1.047197551    3.769391600
   -0.628318531   18.423282718
   -0.209439510   17.028614029
    0.209439510    0.000000000
    0.628318531   26.971650647
    1.047197551   27.018575769
    1.466076572   18.356715380
    1.884955592   50.810809354
    2.303834613   50.596771389
    2.722713633   39.947179138
