#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  15
#! SET periodic_phi true
   -3.141592654    5.993536417
   -2.722713633    5.984939614
   -2.303834613    4.080322721
   -1.884955592    9.538299650
   -1.466076572    9.955348398
   -1.047197551    7.933053121
   -0.628318531   11.182457188
   -0.209439510    9.411191442
    0.209439510    5.988771916
    0.628318531    7.670535460
    1.047197551    6.842708534
    1.466076572    2.812888248
    1.884955592    4.098758128
    2.303834613    3.087836525
    2.722713633    0.000000000
