#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  15
#! SET periodic_phi true
   -3.141592654    7.710714903
   -2.722713633    5.638202083
   -2.303834613    0.550295133
   -1.884955592    1.319150481
   -1.466076572    3.448844415
   -1.047197551    0.000000000
   -0.628318531    4.466335976
   -0.209439510    2.052070360
    0.209439510    2.314853155
    0.628318531    6.479330347
    1.047197551    8.521493467
    1.466076572    4.201803358
    1.884955592    6.761842767
    2.303834613    6.677519635
    2.722713633    3.156958162
