#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  15
#! SET periodic_phi true
   -3.141592654    3.163230217
   -2.722713633    2.595800762
   -2.303834613    1.775381131
   -1.884955592    4.297705967
   -1.466076572    3.961031268
   -1.047197551    1.588129115
   -0.628318531    6.364625796
   -0.209439510    4.655695573
    0.209439510    2.521361610
    0.628318531    4.856964961
    1.047197551    4.390864591
    1.466076572    2.152352752
    1.884955592    3.096961682
    2.303834613    0.610404346
    2.722713633    0.000000000
