#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  15
#! SET periodic_phi true
   -3.141592654    7.023748384
   -2.722713633    8.961021364
   -2.303834613    4.190275133
   -1.884955592    6.389700590
   -1.466076572    4.388810220
   -1.047197551    1.447356277
   -0.628318531    3.362129578
   -0.209439510    3.468588719
    0.209439510    0.000000000
    0.628318531    2.766570595
    1.047197551    3.983619849
    1.466076572    3.583405005
    1.884955592    7.609956741
    2.303834613    7.185156271
    2.722713633    3.085981844
