#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   14.732424696
   -3.018392942    9.438344630
   -2.895193230    6.044268220
   -2.771993518    4.345740206
   -2.648793806    3.938927519
   -2.525594094    4.400084273
   -2.402394382    5.380118422
   -2.279194670    6.633522696
   -2.155994958    7.819401287
   -2.032795246    8.508252114
   -1.909595535    8.328855701
   -1.786395823    7.110869492
   -1.663196111    5.002297991
   -1.539996399    2.584058155
   -1.416796687    0.685531101
   -1.293596975    0.000000000
   -1.170397263    0.920801223
   -1.047197551    3.522800401
   -0.923997839    7.585353103
   -0.800798127   12.724228729
   -0.677598415   18.477537670
   -0.554398704   24.279251809
   -0.431198992   29.487124779
   -0.307999280   33.548457930
   -0.184799568   36.141403414
   -0.061599856   37.183166424
    0.061599856   36.729531810
    0.184799568   34.874280369
    0.307999280   31.660628610
    0.431198992   27.188679470
    0.554398704   21.863602884
    0.677598415   16.344655665
    0.800798127   11.319684734
    0.923997839    7.495865495
    1.047197551    5.614911625
    1.170397263    6.324740255
    1.293596975    9.980376013
    1.416796687   16.463196803
    1.539996399   25.115335849
    1.663196111   34.861583770
    1.786395823   44.472570935
    1.909595535   52.741308756
    2.032795246   58.714370208
    2.155994958   61.985521992
    2.279194670   62.484436019
    2.402394382   60.138338101
    2.525594094   55.057856299
    2.648793806   47.779410212
    2.771993518   39.170872088
    2.895193230   30.198866820
    3.018392942   21.805068330
