#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   14.756696556
   -3.018392942    9.515900227
   -2.895193230    6.180332507
   -2.771993518    4.437173006
   -2.648793806    3.808016928
   -2.525594094    3.941363456
   -2.402394382    4.646415522
   -2.279194670    5.785585438
   -2.155994958    7.068195980
   -2.032795246    8.025113313
   -1.909595535    8.153684340
   -1.786395823    7.145386875
   -1.663196111    5.129029718
   -1.539996399    2.720500582
   -1.416796687    0.765884756
   -1.293596975    0.000000000
   -1.170397263    0.859948090
   -1.047197551    3.458292118
   -0.923997839    7.646271733
   -0.800798127   13.051509285
   -0.677598415   19.102129137
   -0.554398704   25.123081861
   -0.431198992   30.482758685
   -0.307999280   34.753440851
   -0.184799568   37.715562880
   -0.061599856   39.265398685
    0.061599856   39.379515388
    0.184799568   38.069681625
    0.307999280   35.307287219
    0.431198992   31.108022474
    0.554398704   25.710324653
    0.677598415   19.665750011
    0.800798127   13.849409771
    0.923997839    9.366378544
    1.047197551    7.317345580
    1.170397263    8.469246001
    1.293596975   12.938662014
    1.416796687   20.050451613
    1.539996399   28.524926473
    1.663196111   36.890455125
    1.786395823   43.909251151
    1.909595535   48.839745726
    2.032795246   51.631850195
    2.155994958   52.822755369
    2.279194670   52.899366022
    2.402394382   51.885092355
    2.525594094   49.297916833
    2.648793806   44.534259177
    2.771993518   37.729023624
    2.895193230   29.752657495
    3.018392942   21.739945241
