#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  51
#! SET periodic_psi true
    0.184799568   -3.018392942  -24.720140786  -47.446092687  -13.307307249
    0.307999280   -3.018392942  -31.872228672  -67.509585007  -22.088706823
    0.431198992   -3.018392942  -41.012143151  -79.325244593  -27.401930285
    0.554398704   -3.018392942  -51.003797922  -81.179246739  -28.651784196
    0.677598415   -3.018392942  -60.558394892  -72.340436830  -26.327535740
    0.800798127   -3.018392942  -68.436049824  -54.147427466  -21.299106509
    0.923997839   -3.018392942  -73.661751186  -30.115379197  -15.554504631
    1.047197551   -3.018392942  -75.814770227   -5.064383989  -10.243574289
    1.170397263   -3.018392942  -75.061141207   16.347231742   -6.748813379
    1.293596975   -3.018392942  -72.054959287   31.317169664   -5.109288202
    1.416796687   -3.018392942  -67.604668801   39.956744516   -4.770826491
    1.539996399   -3.018392942  -62.435563343   43.385890671   -4.654938627
    1.663196111   -3.018392942  -57.023880199   43.968750257   -4.463777875
    1.786395823   -3.018392942  -51.754361623   40.988733875   -3.451441414
    1.909595535   -3.018392942  -47.104951565   33.608696936   -1.538900002
    2.032795246   -3.018392942  -43.729847977   20.185138032    1.143976883
    2.155994958   -3.018392942  -42.354775738    1.613983184    4.597869988
    2.279194670   -3.018392942  -43.457165426  -19.609823088    8.626064448
    2.402394382   -3.018392942  -47.154700684  -39.888562116   12.806272981
    2.525594094   -3.018392942  -53.073771915  -55.274092952   16.955926374
    2.648793806   -3.018392942  -60.512444177  -64.185436180   20.406857050
    2.771993518   -3.018392942  -68.584758946  -65.703661959   22.692471622
    2.895193230   -3.018392942  -76.470673972  -61.371300996   24.027188321
    3.018392942   -3.018392942  -83.556895911  -53.121743428   24.286730746

   -3.141592654   -2.895193230  -86.391883805  -45.032083225   26.697698124
   -3.018392942   -2.895193230  -91.307543475  -34.538133161   24.141668510
   -2.895193230   -2.895193230  -94.868154169  -23.125242114   21.945332645
   -2.771993518   -2.895193230  -96.984149381  -11.193811565   21.174884979
   -2.648793806   -2.895193230  -97.682546404   -0.378577500   21.846247010
   -2.525594094   -2.895193230  -97.173909315    8.152447457   23.894728175
   -2.402394382   -2.895193230  -95.806631374   13.513420784   26.085908961
   -2.279194670   -2.895193230  -93.979516292   15.607261329   27.204246651
   -2.155994958   -2.895193230  -92.057564620   15.217497375   27.327217305
   -2.032795246   -2.895193230  -90.292850927   13.175608069   26.969196906
   -1.909595535   -2.895193230  -88.860397167    9.864503802   26.639270473
   -1.786395823   -2.895193230  -87.836561689    6.796098708   27.238270448
   -1.663196111   -2.895193230  -87.117449822    5.163804202   28.529576667
   -1.539996399   -2.895193230  -86.447432304    6.370342107   30.673832333
   -1.416796687   -2.895193230  -85.380476699   11.761503980   33.441058505
   -1.293596975   -2.895193230  -83.358872622   21.717591527   36.746312366
   -1.170397263   -2.895193230  -79.875343157   35.413514353   40.854417149
   -1.047197551   -2.895193230  -74.564127954   50.921878081   45.657728714
   -0.923997839   -2.895193230  -67.376212426   65.413333778   49.937262471
   -0.800798127   -2.895193230  -58.606337909   76.119050944   52.840451571
   -0.677598415   -2.895193230  -48.892562757   80.316856906   52.503586291
   -0.554398704   -2.895193230  -39.161576950   76.343352484   48.342159177
   -0.431198992   -2.895193230  -30.413278891   64.382299250   40.092057779
   -0.307999280   -2.895193230  -23.613113577   44.974989892   28.493719665
   -0.184799568   -2.895193230  -19.564634194   20.161262679   14.778606699
   -0.061599856   -2.895193230  -18.737367796   -6.929279065    0.906084506
    0.061599856   -2.895193230  -21.272019357  -33.906487413  -11.858838370
    0.184799568   -2.895193230  -26.931605666  -57.047287462  -22.253232292
    0.307999280   -2.895193230  -35.066919850  -73.699344373  -29.417121234
    0.431198992   -2.895193230  -44.734956915  -81.648619923  -32.636116795
    0.554398704   -2.895193230  -54.768651836  -79.488061816  -32.090255047
    0.677598415   -2.895193230  -63.925158248  -67.682552426  -28.055224308
    0.800798127   -2.895193230  -71.115896811  -47.957046223  -22.001600474
    0.923997839   -2.895193230  -75.579776905  -24.064058195  -15.470171072
    1.047197551   -2.895193230  -77.070049330   -0.540783865  -10.054609271
    1.170397263   -2.895193230  -75.893342894   18.754454133   -6.646688039
    1.293596975   -2.895193230  -72.695022698   32.157162447   -5.065201452
    1.416796687   -2.895193230  -68.197801974   40.003953762   -4.557111576
    1.539996399   -2.895193230  -63.006045297   43.759702912   -4.215778344
    1.663196111   -2.895193230  -57.518197358   44.844749845   -3.267640214
    1.786395823   -2.895193230  -52.074691464   42.783351641   -1.663320191
    1.909595535   -2.895193230  -47.162322949   36.066952398    0.619618524
    2.032795246   -2.895193230  -43.433548274   23.512412341    3.440531475
    2.155994958   -2.895193230  -41.604585637    5.556610130    7.297025491
    2.279194670   -2.895193230  -42.159998646  -14.911917432   12.068149918
    2.402394382   -2.895193230  -45.264997430  -34.985175452   17.346449317
    2.525594094   -2.895193230  -50.619345969  -51.070119001   22.403033347
    2.648793806   -2.895193230  -57.597581585  -61.094138457   26.439752312
    2.771993518   -2.895193230  -65.371275991  -63.980270110   28.946525725
    2.895193230   -2.895193230  -73.128359118  -61.183928605   29.744820208
    3.018392942   -2.895193230  -80.267475245  -54.174929073   28.810131711

   -3.141592654   -2.771993518  -83.001179019  -47.834126430   28.014311621
   -3.018392942   -2.771993518  -88.264671494  -37.258485451   24.948279753
   -2.895193230   -2.771993518  -92.098108624  -24.758666653   22.883765108
   -2.771993518   -2.771993518  -94.309709263  -11.155574264   22.266453536
   -2.648793806   -2.771993518  -94.901863386    1.195922502   23.191498050
   -2.525594094   -2.771993518  -94.140448656   10.412213222   25.234966019
   -2.402394382   -2.771993518  -92.513849093   15.203969817   27.301644626
   -2.279194670   -2.771993518  -90.531468551   16.380341352   28.602217621
   -2.155994958   -2.771993518  -88.566583129   15.259963254   29.155731544
   -2.032795246   -2.771993518  -86.818852973   12.979213809   29.198161350
   -1.909595535   -2.771993518  -85.373915243   10.363859635   29.473082969
   -1.786395823   -2.771993518  -84.258074646    7.829841173   30.405707164
   -1.663196111   -2.771993518  -83.370881482    6.937691049   31.765969695
   -1.539996399   -2.771993518  -82.446401684    8.665219699   33.731728182
   -1.416796687   -2.771993518  -81.053386274   14.736958895   36.195106950
   -1.293596975   -2.771993518  -78.636731689   25.153772671   39.251282709
   -1.170397263   -2.771993518  -74.683231328   39.433983369   42.718103218
   -1.047197551   -2.771993518  -68.865822267   54.876185468   46.215951881
   -0.923997839   -2.771993518  -61.244124682   68.278265558   48.845091176
   -0.800798127   -2.771993518  -52.266878790   76.325941864   49.249815242
   -0.677598415   -2.771993518  -42.750106764   76.801089171   46.312162991
   -0.554398704   -2.771993518  -33.695693967   68.921887499   39.640123940
   -0.431198992   -2.771993518  -26.091743636   53.347438115   29.448957184
   -0.307999280   -2.771993518  -20.806379390   31.714415712   16.741473664
   -0.184799568   -2.771993518  -18.444189906    6.360263406    3.294270092
   -0.061599856   -2.771993518  -19.279252897  -19.953539543   -9.701995190
    0.061599856   -2.771993518  -23.291025405  -44.771695693  -20.665348357
    0.184799568   -2.771993518  -30.107647831  -64.926280602  -28.924927330
    0.307999280   -2.771993518  -38.993057148  -77.940075910  -33.744975124
    0.431198992   -2.771993518  -48.935142852  -81.872354755  -34.832903917
    0.554398704   -2.771993518  -58.778063208  -76.316999458  -32.442293964
    0.677598415   -2.771993518  -67.371426828  -61.952402520  -27.300938404
    0.800798127   -2.771993518  -73.773362607  -41.315817058  -20.767041809
    0.923997839   -2.771993518  -77.430691078  -18.042665778  -14.327055681
    1.047197551   -2.771993518  -78.274616649    3.801710044   -9.222609138
    1.170397263   -2.771993518  -76.680197466   21.216663930   -6.036400110
    1.293596975   -2.771993518  -73.281453233   33.147888423   -4.368990877
    1.416796687   -2.771993518  -68.697121317   40.640224133   -3.316645121
    1.539996399   -2.771993518  -63.411181365   44.738559098   -2.252769973
    1.663196111   -2.771993518  -57.777795592   46.376475050   -0.721139477
    1.786395823   -2.771993518  -52.120756242   44.822364901    1.032663603
    1.909595535   -2.771993518  -46.937198423   38.424973808    2.909982716
    2.032795246   -2.771993518  -42.885658815   26.482138048    5.235105678
    2.155994958   -2.771993518  -40.613061234    9.765428199    8.496448328
    2.279194670   -2.771993518  -40.590773989   -9.771670019   12.873921054
    2.402394382   -2.771993518  -43.022910156  -29.452049232   18.395326583
    2.525594094   -2.771993518  -47.723847142  -46.105167618   23.909578078
    2.648793806   -2.771993518  -54.169369549  -57.441741162   28.500216740
    2.771993518   -2.771993518  -61.606577746  -62.249535908   31.421531610
    2.895193230   -2.771993518  -69.289059302  -61.485096080   32.080540227
    3.018392942   -2.771993518  -76.569069434  -56.205985912   30.740274868

   -3.141592654   -2.648793806  -79.564907045  -50.726116268   27.566658820
   -3.018392942   -2.648793806  -85.171918419  -39.738618473   25.207587829
   -2.895193230   -2.648793806  -89.235556852  -25.921773049   23.510151850
   -2.771993518   -2.648793806  -91.506202385  -10.856456424   23.286198411
   -2.648793806   -2.648793806  -91.971355337    2.782644706   24.330680683
   -2.525594094   -2.648793806  -90.980239346   12.401136082   25.961169562
   -2.402394382   -2.648793806  -89.122462553   16.816365095   27.579492523
   -2.279194670   -2.648793806  -86.986069923   17.390299816   28.691908504
   -2.155994958   -2.648793806  -84.949331688   15.509115531   29.268343197
   -2.032795246   -2.648793806  -83.180522921   13.253044935   29.567367903
   -1.909595535   -2.648793806  -81.687218602   11.000030608   30.090234010
   -1.786395823   -2.648793806  -80.461400569    8.962491680   30.710662578
   -1.663196111   -2.648793806  -79.407265409    8.482693955   32.047763116
   -1.539996399   -2.648793806  -78.264139339   10.774868880   33.468136321
   -1.416796687   -2.648793806  -76.589057186   17.201525599   35.613870425
   -1.293596975   -2.648793806  -73.835397234   28.102812006   37.953383352
   -1.170397263   -2.648793806  -69.520138727   42.403010814   40.420617141
   -1.047197551   -2.648793806  -63.372009593   57.221107634   42.199167418
   -0.923997839   -2.648793806  -55.556823381   68.786564313   42.582594139
   -0.800798127   -2.648793806  -46.681302613   74.012263106   40.629325771
   -0.677598415   -2.648793806  -37.668363766   70.965675543   35.390279665
   -0.554398704   -2.648793806  -29.551547647   59.490224424   26.871017811
   -0.431198992   -2.648793806  -23.280878378   41.183729864   15.731351896
   -0.307999280   -2.648793806  -19.556078781   18.626407031    3.451271345
   -0.184799568   -2.648793806  -18.783434788   -6.262311484   -8.775647310
   -0.061599856   -2.648793806  -21.079173045  -30.776147251  -19.412450165
    0.061599856   -2.648793806  -26.286519642  -52.969852623  -27.437124619
    0.184799568   -2.648793806  -33.931264854  -70.070500930  -32.631003790
    0.307999280   -2.648793806  -43.226678825  -79.486091757  -34.341413712
    0.431198992   -2.648793806  -53.163918857  -80.319769170  -33.150666368
    0.554398704   -2.648793806  -62.614472969  -71.762145060  -29.260273233
    0.677598415   -2.648793806  -70.538164147  -55.708434760  -23.606941420
    0.800798127   -2.648793806  -76.138409468  -34.709453738  -17.415996906
    0.923997839   -2.648793806  -79.044807696  -12.512966803  -11.706559923
    1.047197551   -2.648793806  -79.309576801    7.662885462   -7.595111750
    1.170397263   -2.648793806  -77.349465108   23.429432170   -4.785136365
    1.293596975   -2.648793806  -73.738820570   34.536825631   -3.224949421
    1.416796687   -2.648793806  -68.995148226   41.933401604   -1.750007252
    1.539996399   -2.648793806  -63.537998256   46.235025822    0.067681830
    1.663196111   -2.648793806  -57.700111266   48.148720180    1.811935282
    1.786395823   -2.648793806  -51.834823050   46.273249997    3.411731946
    1.909595535   -2.648793806  -46.473519927   39.941509392    4.374353576
    2.032795246   -2.648793806  -42.204226778   28.523252823    5.588558267
    2.155994958   -2.648793806  -39.600328327   13.079181337    7.673721939
    2.279194670   -2.648793806  -39.091668178   -5.141130893   10.991390130
    2.402394382   -2.648793806  -40.888996551  -23.922108896   15.790523498
    2.525594094   -2.648793806  -44.907457237  -40.757757374   21.190990605
    2.648793806   -2.648793806  -50.758581489  -53.403207272   26.086539951
    2.771993518   -2.648793806  -57.827576536  -60.487583610   29.297127967
    2.895193230   -2.648793806  -65.400436292  -61.631367369   30.369891744
    3.018392942   -2.648793806  -72.820452446  -58.213192968   29.626453009

   -3.141592654   -2.525594094  -76.288619167  -52.422324311   25.202085431
   -3.018392942   -2.525594094  -82.098892617  -41.206584188   24.464372658
   -2.895193230   -2.525594094  -86.293713326  -26.423258516   24.057811357
   -2.771993518   -2.525594094  -88.566049984  -10.372120074   24.260552377
   -2.648793806   -2.525594094  -88.921411924    4.063082669   25.107604417
   -2.525594094   -2.525594094  -87.762075964   13.779875405   26.108177735
   -2.402394382   -2.525594094  -85.754127149   17.877087863   26.908166004
   -2.279194670   -2.525594094  -83.514080823   17.891773710   27.326620221
   -2.155994958   -2.525594094  -81.429972306   15.726100599   27.410717451
   -2.032795246   -2.525594094  -79.638877687   13.483081107   27.584251987
   -1.909595535   -2.525594094  -78.106351985   11.447818510   27.748402522
   -1.786395823   -2.525594094  -76.796915352    9.987297040   28.283475609
   -1.663196111   -2.525594094  -75.617741953    9.572776548   29.176655163
   -1.539996399   -2.525594094  -74.316653799   12.208102561   30.207094922
   -1.416796687   -2.525594094  -72.433470586   19.008264495   31.466605030
   -1.293596975   -2.525594094  -69.436270194   30.166174780   33.083456381
   -1.170397263   -2.525594094  -64.885512906   44.004724677   34.339419916
   -1.047197551   -2.525594094  -58.612930407   57.435625674   34.444447448
   -0.923997839   -2.525594094  -50.897899328   66.919199941   32.392762735
   -0.800798127   -2.525594094  -42.425219081   69.312221227   27.861231262
   -0.677598415   -2.525594094  -34.182295632   63.240680764   20.693209520
   -0.554398704   -2.525594094  -27.190750576   49.145370183   11.069879441
   -0.431198992   -2.525594094  -22.290766615   29.706621348    0.084645275
   -0.307999280   -2.525594094  -20.006276091    7.061002909  -10.857884526
   -0.184799568   -2.525594094  -20.589243751  -16.292638890  -20.419648836
   -0.061599856   -2.525594094  -23.993824779  -38.586484654  -27.647748391
    0.061599856   -2.525594094  -29.970896298  -57.845930475  -31.821818565
    0.184799568   -2.525594094  -38.010822526  -71.802747525  -33.167292978
    0.307999280   -2.525594094  -47.330769318  -78.267039213  -31.761276799
    0.431198992   -2.525594094  -56.958253816  -76.597782807  -28.097745102
    0.554398704   -2.525594094  -65.848633376  -66.527812951  -22.965191347
    0.677598415   -2.525594094  -73.068253194  -49.804103755  -17.193150257
    0.800798127   -2.525594094  -77.963655196  -29.268700395  -12.101217863
    0.923997839   -2.525594094  -80.271718030   -8.395101864   -8.171940450
    1.047197551   -2.525594094  -80.127870817   10.202434995   -5.738362888
    1.170397263   -2.525594094  -77.918221520   24.927855518   -4.483462749
    1.293596975   -2.525594094  -74.131097348   35.917395750   -3.395032821
    1.416796687   -2.525594094  -69.197301257   43.616748733   -1.797390044
    1.539996399   -2.525594094  -63.500294122   48.359948391    0.162922092
    1.663196111   -2.525594094  -57.414423482   49.877095527    2.294561203
    1.786395823   -2.525594094  -51.368791125   47.473985563    3.702103651
    1.909595535   -2.525594094  -45.912267819   40.471671368    4.312378366
    2.032795246   -2.525594094  -41.568131852   29.369986925    4.501339478
    2.155994958   -2.525594094  -38.797971224   15.039325767    5.127716188
    2.279194670   -2.525594094  -37.955491002   -1.607635718    7.357007197
    2.402394382   -2.525594094  -39.229000431  -19.124073638   10.911846468
    2.525594094   -2.525594094  -42.620034563  -35.640835188   15.431202823
    2.648793806   -2.525594094  -47.878523388  -49.152579759   20.164839532
    2.771993518   -2.525594094  -54.541065618  -57.999434232   23.760339193
    2.895193230   -2.525594094  -61.931059351  -61.097429889   25.540367237
    3.018392942   -2.525594094  -69.375270016  -59.025913137   25.931820093

   -3.141592654   -2.402394382  -73.374612782  -52.455836225   22.069138779
   -3.018392942   -2.402394382  -79.174648043  -41.156501638   22.884904153
   -2.895193230   -2.402394382  -83.341575377  -26.122223948   23.620263872
   -2.771993518   -2.402394382  -85.549712741   -9.863096231   24.368765746
   -2.648793806   -2.402394382  -85.828372765    4.695973488   24.789056758
   -2.525594094   -2.402394382  -84.605321819   14.171797338   24.812581308
   -2.402394382   -2.402394382  -82.572458106   17.973572757   24.328320348
   -2.279194670   -2.402394382  -80.334532197   17.712650872   23.910332495
   -2.155994958   -2.402394382  -78.267458924   15.706391607   23.670427107
   -2.032795246   -2.402394382  -76.467753320   13.463749557   23.619328001
   -1.909595535   -2.402394382  -74.914876376   11.733611650   23.690214388
   -1.786395823   -2.402394382  -73.558637061   10.450256341   24.027609223
   -1.663196111   -2.402394382  -72.298051385   10.208185081   24.539046730
   -1.539996399   -2.402394382  -70.899100009   13.174026208   25.048740472
   -1.416796687   -2.402394382  -68.887077118   20.083473411   25.828619106
   -1.293596975   -2.402394382  -65.764904028   31.068851188   26.232033558
   -1.170397263   -2.402394382  -61.161501609   43.854620761   25.830069221
   -1.047197551   -2.402394382  -55.013171827   55.401078872   23.720541254
   -0.923997839   -2.402394382  -47.678650645   62.671693840   19.781832747
   -0.800798127   -2.402394382  -39.886981655   62.459899673   13.152822003
   -0.677598415   -2.402394382  -32.630700878   54.025898792    4.428029229
   -0.554398704   -2.402394382  -26.847764806   38.866258046   -5.395268593
   -0.431198992   -2.402394382  -23.242327207   19.142321226  -15.383906603
   -0.307999280   -2.402394382  -22.178208806   -2.031302251  -23.924199441
   -0.184799568   -2.402394382  -23.731090902  -23.010310819  -30.110890801
   -0.061599856   -2.402394382  -27.785485034  -42.430633024  -33.549499789
    0.061599856   -2.402394382  -34.040228040  -58.529920083  -33.923386573
    0.184799568   -2.402394382  -42.017242602  -69.891703188  -31.702498161
    0.307999280   -2.402394382  -50.987570549  -74.482930653  -27.413681437
    0.431198992   -2.402394382  -60.049225359  -71.354834633  -22.044535683
    0.554398704   -2.402394382  -68.253935637  -60.799378150  -16.138840902
    0.677598415   -2.402394382  -74.793780200  -44.761088642  -10.955313543
    0.800798127   -2.402394382  -79.141101458  -25.593901008   -7.226052363
    0.923997839   -2.402394382  -81.092309276   -6.322380845   -5.361388564
    1.047197551   -2.402394382  -80.777423503   10.906823312   -5.063643713
    1.170397263   -2.402394382  -78.520441450   25.238751185   -5.695194750
    1.293596975   -2.402394382  -74.674102755   36.770957017   -5.850166716
    1.416796687   -2.402394382  -69.580768169   45.396120938   -4.918178523
    1.539996399   -2.402394382  -63.624292213   50.762168751   -2.811504649
    1.663196111   -2.402394382  -57.261931807   51.876386499   -0.354729371
    1.786395823   -2.402394382  -51.031637813   48.569656002    1.384293875
    1.909595535   -2.402394382  -45.499668845   40.543472166    2.087931694
    2.032795246   -2.402394382  -41.154267880   29.475491066    2.094057170
    2.155994958   -2.402394382  -38.343642653   15.850668774    2.294052957
    2.279194670   -2.402394382  -37.301557802    0.701244113    3.362658076
    2.402394382   -2.402394382  -38.200063723  -15.447095311    5.945716783
    2.525594094   -2.402394382  -41.092154727  -31.314403582    9.483232388
    2.648793806   -2.402394382  -45.826423326  -45.090269830   13.261110891
    2.771993518   -2.402394382  -52.040978015  -55.099779085   16.850261193
    2.895193230   -2.402394382  -59.155744273  -59.450429918   19.438304904
    3.018392942   -2.402394382  -66.481322891  -58.586676250   20.965610420

   -3.141592654   -2.279194670  -70.858344912  -50.739226121   18.597125701
   -3.018392942   -2.279194670  -76.492983657  -39.851337774   20.473633209
   -2.895193230   -2.279194670  -80.527026412  -25.230871628   21.800544655
   -2.771993518   -2.279194670  -82.643701351   -9.186852206   22.626543144
   -2.648793806   -2.279194670  -82.897112545    4.474658761   22.527219628
   -2.525594094   -2.279194670  -81.736791331   13.451896619   21.558150128
   -2.402394382   -2.279194670  -79.813777245   17.063656749   20.190703129
   -2.279194670   -2.279194670  -77.674331717   17.146414951   19.050929910
   -2.155994958   -2.279194670  -75.656400528   15.510918920   18.622854540
   -2.032795246   -2.279194670  -73.849304430   13.735061943   18.835852850
   -1.909595535   -2.279194670  -72.263964887   12.037380530   19.302087408
   -1.786395823   -2.279194670  -70.877328821   10.589435817   19.464375968
   -1.663196111   -2.279194670  -69.583451281   10.629486888   19.697725717
   -1.539996399   -2.279194670  -68.138096348   13.552249976   19.693159298
   -1.416796687   -2.279194670  -66.087614650   20.396473715   19.617259176
   -1.293596975   -2.279194670  -62.984436350   30.396583366   18.763653839
   -1.170397263   -2.279194670  -58.527457822   41.836682653   16.835171034
   -1.047197551   -2.279194670  -52.746184842   51.534754096   12.965172553
   -0.923997839   -2.279194670  -46.042961626   56.340102938    6.918956349
   -0.800798127   -2.279194670  -39.165895280   54.042274274   -1.233854737
   -0.677598415   -2.279194670  -33.028799410   44.438689849  -10.581540669
   -0.554398704   -2.279194670  -28.436909780   29.291879326  -19.934574113
   -0.431198992   -2.279194670  -25.955554691   10.823999240  -28.098717788
   -0.307999280   -2.279194670  -25.784419039   -8.027908745  -34.100154462
   -0.184799568   -2.279194670  -27.906211515  -26.200772142  -37.385338865
   -0.061599856   -2.279194670  -32.173304951  -42.618475493  -37.303233684
    0.061599856   -2.279194670  -38.276086923  -55.956451083  -34.623687861
    0.184799568   -2.279194670  -45.794361633  -65.205712385  -29.783386135
    0.307999280   -2.279194670  -54.111076224  -68.642691248  -23.451765781
    0.431198992   -2.279194670  -62.420640981  -65.176119727  -16.923994733
    0.554398704   -2.279194670  -69.900873265  -55.303965726  -11.060357781
    0.677598415   -2.279194670  -75.857035731  -40.765105515   -6.787753946
    0.800798127   -2.279194670  -79.840971235  -23.755446282   -4.673546338
    0.923997839   -2.279194670  -81.695768277   -6.442634812   -4.878775177
    1.047197551   -2.279194670  -81.486644980    9.587036865   -6.719065072
    1.170397263   -2.279194670  -79.402455048   23.939739130   -8.955539999
    1.293596975   -2.279194670  -75.651857145   36.680620855  -10.289656623
    1.416796687   -2.279194670  -70.483447001   46.740023677   -9.986280359
    1.539996399   -2.279194670  -64.285737370   53.151655942   -8.170238769
    1.663196111   -2.279194670  -57.608375782   54.267102175   -5.439272032
    1.786395823   -2.279194670  -51.122564588   50.055718937   -3.062075367
    1.909595535   -2.279194670  -45.457216346   41.239182657   -1.454015569
    2.032795246   -2.279194670  -41.072073587   29.559835685   -0.678628923
    2.155994958   -2.279194670  -38.220249985   16.439201721   -0.091371441
