#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  14
#! SET periodic_phi true
   -3.141592654  217.517024945
   -2.692793703   85.421391522
   -2.243994753  152.016352169
   -1.795195802  166.663881530
   -1.346396852   40.674853430
   -0.897597901    4.898946242
   -0.448798951   99.578158360
    0.000000000   99.732387287
    0.448798951    0.000000000
    0.897597901  148.560463839
    1.346396852  184.635135893
    1.795195802  154.928717420
    2.243994753  131.546853377
    2.692793703  226.061474178
