#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  14
#! SET periodic_phi true
   -3.141592654  180.613323109
   -2.692793703   61.348157175
   -2.243994753  141.729439897
   -1.795195802  171.912173284
   -1.346396852   52.318112572
   -0.897597901    0.000000000
   -0.448798951  111.090983568
    0.000000000   96.291684059
    0.448798951   12.381955855
    0.897597901  158.813080710
    1.346396852  197.073224129
    1.795195802  136.799359654
    2.243994753  111.634999301
    2.692793703  201.872135070
